"nodeType","testName","category","metric","value","timestamp"
"client","S1","latency","update",8284,"1684045088846"
"client","S1","latency","update",3992,"1684045088850"
"client","S1","latency","update",3983,"1684045088854"
"client","S1","latency","update",6462,"1684045088868"
"client","S1","latency","update",3526,"1684045088876"
"client","S1","latency","update",6014,"1684045088885"
"client","S1","latency","update",3805,"1684045088889"
"client","S1","latency","update",3524,"1684045088893"
"client","S1","latency","update",3714,"1684045088896"
"client","S1","latency","update",3615,"1684045088900"
"client","S1","latency","update",5482,"1684045088906"
"client","S1","latency","update",3838,"1684045088909"
"client","S1","latency","update",6921,"1684045088920"
"client","S1","latency","update",3836,"1684045088941"
"client","S1","latency","update",3534,"1684045088948"
"client","S1","latency","update",3772,"1684045088952"
"client","S1","latency","update",4578,"1684045088956"
"client","S1","latency","update",3570,"1684045088960"
"client","S1","latency","update",4915,"1684045088987"
"client","S1","latency","update",3804,"1684045088995"
"client","S1","latency","update",5858,"1684045089010"
"client","S1","latency","update",4031,"1684045089014"
"client","S1","latency","update",6890,"1684045089028"
"client","S1","latency","update",3412,"1684045089031"
"client","S1","latency","update",3454,"1684045089035"
"client","S1","latency","update",5410,"1684045089047"
"client","S1","latency","update",3881,"1684045089051"
"client","S1","latency","update",5298,"1684045089064"
"client","S1","latency","update",3410,"1684045089075"
"client","S1","latency","update",3724,"1684045089092"
"client","S1","latency","update",4329,"1684045089100"
"client","S1","latency","update",3772,"1684045089109"
"client","S1","latency","update",3501,"1684045089113"
"client","S1","latency","update",3674,"1684045089117"
"client","S1","latency","update",3741,"1684045089153"
"client","S1","latency","update",3898,"1684045089157"
"client","S1","latency","update",4925,"1684045089162"
"client","S1","latency","update",8715,"1684045089170"
"client","S1","latency","update",3595,"1684045089174"
"client","S1","latency","update",6330,"1684045089180"
"client","S1","latency","update",4215,"1684045089198"
"client","S1","latency","update",3515,"1684045089201"
"client","S1","latency","update",3625,"1684045089215"
"client","S1","latency","update",3513,"1684045089219"
"client","S1","latency","update",3600,"1684045089222"
"client","S1","latency","update",3494,"1684045089238"
"client","S1","latency","update",5026,"1684045089247"
"client","S1","latency","update",4639,"1684045089251"
"client","S1","latency","update",6224,"1684045089273"
"client","S1","latency","update",3565,"1684045089281"
"client","S1","latency","update",3147,"1684045089284"
"client","S1","latency","update",3600,"1684045089287"
"client","S1","latency","update",4572,"1684045089292"
"client","S1","latency","update",3546,"1684045089302"
"client","S1","latency","update",4042,"1684045089306"
"client","S1","latency","update",4065,"1684045089323"
"client","S1","latency","update",3949,"1684045089331"
"client","S1","latency","update",4544,"1684045089342"
"client","S1","latency","update",3967,"1684045089346"
"client","S1","latency","update",3327,"1684045089350"
"client","S1","latency","update",3402,"1684045089357"
"client","S1","latency","update",3269,"1684045089370"
"client","S1","latency","update",3606,"1684045089380"
"client","S1","latency","update",7057,"1684045089387"
"client","S1","latency","update",4319,"1684045089395"
"client","S1","latency","update",3574,"1684045089399"
"client","S1","latency","update",5852,"1684045089405"
"client","S1","latency","update",3660,"1684045089408"
"client","S1","latency","update",14059,"1684045089423"
"client","S1","latency","update",5733,"1684045089433"
"client","S1","latency","update",9151,"1684045089449"
"client","S1","latency","update",3297,"1684045089462"
"client","S1","latency","update",3306,"1684045089465"
"client","S1","latency","update",3584,"1684045089469"
"client","S1","latency","update",3269,"1684045089482"
"client","S1","latency","update",7288,"1684045089490"
"client","S1","latency","update",3195,"1684045089496"
"client","S1","latency","update",3698,"1684045089511"
"client","S1","latency","update",3718,"1684045089523"
"client","S1","latency","update",4869,"1684045089528"
"client","S1","latency","update",4556,"1684045089536"
"client","S1","latency","update",3262,"1684045089539"
"client","S1","latency","update",3812,"1684045089554"
"client","S1","latency","update",3186,"1684045089573"
"client","S1","latency","update",3221,"1684045089590"
"client","S1","latency","update",3389,"1684045089616"
"client","S1","latency","update",3495,"1684045089620"
"client","S1","latency","update",3667,"1684045089623"
"client","S1","latency","update",3484,"1684045089630"
"client","S1","latency","update",3299,"1684045089637"
"client","S1","latency","update",3324,"1684045089640"
"client","S1","latency","update",5447,"1684045089646"
"client","S1","latency","update",4592,"1684045089656"
"client","S1","latency","update",3270,"1684045089660"
"client","S1","latency","update",5505,"1684045089665"
"client","S1","latency","update",3754,"1684045089669"
"client","S1","latency","update",9129,"1684045089678"
"client","S1","latency","update",2991,"1684045089685"
"client","S1","latency","update",3363,"1684045089708"
"client","S1","latency","update",3189,"1684045089711"
"client","S1","latency","update",3352,"1684045089718"
"client","S1","latency","update",5938,"1684045089723"
"client","S1","latency","update",8175,"1684045089732"
"client","S1","latency","update",3352,"1684045089741"
"client","S1","latency","update",3235,"1684045089755"
"client","S1","latency","update",3352,"1684045089762"
"client","S1","latency","update",7540,"1684045089769"
"client","S1","latency","update",10165,"1684045089798"
"client","S1","latency","update",3075,"1684045089801"
"client","S1","latency","update",3257,"1684045089811"
"client","S1","latency","update",3429,"1684045089822"
"client","S1","latency","update",4617,"1684045089826"
"client","S1","latency","update",3039,"1684045089834"
"client","S1","latency","update",3584,"1684045089837"
"client","S1","latency","update",4127,"1684045089852"
"client","S1","latency","update",3542,"1684045089859"
"client","S1","latency","update",5773,"1684045089878"
"client","S1","latency","update",4896,"1684045089898"
"client","S1","latency","update",3130,"1684045089901"
"client","S1","latency","update",3256,"1684045089905"
"client","S1","latency","update",3039,"1684045089908"
"client","S1","latency","update",5307,"1684045089920"
"client","S1","latency","update",6719,"1684045089934"
"client","S1","latency","update",4967,"1684045089939"
"client","S1","latency","update",3324,"1684045089947"
"client","S1","latency","update",3218,"1684045089954"
"client","S1","latency","update",3268,"1684045089960"
"client","S1","latency","update",3107,"1684045089967"
"client","S1","latency","update",3320,"1684045089978"
"client","S1","latency","update",3995,"1684045089982"
"client","S1","latency","update",3432,"1684045090002"
"client","S1","latency","update",4201,"1684045090014"
"client","S1","latency","update",3934,"1684045090018"
"client","S1","latency","update",3117,"1684045090036"
"client","S1","latency","update",3855,"1684045090039"
"client","S1","latency","update",3499,"1684045090043"
"client","S1","latency","update",5458,"1684045090048"
"client","S1","latency","update",2999,"1684045090051"
"client","S1","latency","update",2993,"1684045090061"
"client","S1","latency","update",3176,"1684045090067"
"client","S1","latency","update",3492,"1684045090070"
"client","S1","latency","update",3485,"1684045090085"
"client","S1","latency","update",3331,"1684045090088"
"client","S1","latency","update",3935,"1684045090105"
"client","S1","latency","update",3139,"1684045090114"
"client","S1","latency","update",3028,"1684045090124"
"client","S1","latency","update",6381,"1684045090130"
"client","S1","latency","update",3169,"1684045090133"
"client","S1","latency","update",3203,"1684045090146"
"client","S1","latency","update",4473,"1684045090150"
"client","S1","latency","update",9277,"1684045090160"
"client","S1","latency","update",3217,"1684045090163"
"client","S1","latency","update",4065,"1684045090170"
"client","S1","latency","update",3889,"1684045090174"
"client","S1","latency","update",3084,"1684045090183"
"client","S1","latency","update",5869,"1684045090206"
"client","S1","latency","update",3187,"1684045090216"
"client","S1","latency","update",3263,"1684045090234"
"client","S1","latency","update",5030,"1684045090239"
"client","S1","latency","update",3107,"1684045090245"
"client","S1","latency","update",4483,"1684045090250"
"client","S1","latency","update",4656,"1684045090254"
"client","S1","latency","update",3811,"1684045090258"
"client","S1","latency","update",3128,"1684045090261"
"client","S1","latency","update",3088,"1684045090264"
"client","S1","latency","update",4609,"1684045090269"
"client","S1","latency","update",3297,"1684045090289"
"client","S1","latency","update",3127,"1684045090292"
"client","S1","latency","update",3148,"1684045090298"
"client","S1","latency","update",3072,"1684045090301"
"client","S1","latency","update",5784,"1684045090311"
"client","S1","latency","update",3113,"1684045090314"
"client","S1","latency","update",3178,"1684045090330"
"client","S1","latency","update",3858,"1684045090337"
"client","S1","latency","update",3843,"1684045090344"
"client","S1","latency","update",3293,"1684045090352"
"client","S1","latency","update",3237,"1684045090372"
"client","S1","latency","update",4199,"1684045090388"
"client","S1","latency","update",3099,"1684045090405"
"client","S1","latency","update",3013,"1684045090418"
"client","S1","latency","update",3135,"1684045090429"
"client","S1","latency","update",2967,"1684045090435"
"client","S1","latency","update",2826,"1684045090438"
"client","S1","latency","update",3188,"1684045090444"
"client","S1","latency","update",2944,"1684045090470"
"client","S1","latency","update",6806,"1684045090488"
"client","S1","latency","update",3303,"1684045090491"
"client","S1","latency","update",6632,"1684045090498"
"client","S1","latency","update",3126,"1684045090510"
"client","S1","latency","update",2893,"1684045090513"
"client","S1","latency","update",3649,"1684045090519"
"client","S1","latency","update",2923,"1684045090522"
"client","S1","latency","update",2931,"1684045090538"
"client","S1","latency","update",4032,"1684045090542"
"client","S1","latency","update",3025,"1684045090548"
"client","S1","latency","update",3253,"1684045090564"
"client","S1","latency","update",7170,"1684045090571"
"client","S1","latency","update",3119,"1684045090577"
"client","S1","latency","update",3089,"1684045090586"
"client","S1","latency","update",3126,"1684045090593"
"client","S1","latency","update",2949,"1684045090596"
"client","S1","latency","update",4155,"1684045090603"
"client","S1","latency","update",3029,"1684045090606"
"client","S1","latency","update",3043,"1684045090609"
"client","S1","latency","update",3340,"1684045090612"
"client","S1","latency","update",3257,"1684045090637"
"client","S1","latency","update",3204,"1684045090644"
"client","S1","latency","update",3117,"1684045090648"
"client","S1","latency","update",3081,"1684045090651"
"client","S1","latency","update",4370,"1684045090665"
"client","S1","latency","update",3308,"1684045090668"
"client","S1","latency","update",4775,"1684045090680"
"client","S1","latency","update",3789,"1684045090683"
"client","S1","latency","update",3123,"1684045090697"
"client","S1","latency","update",3753,"1684045090705"
"client","S1","latency","update",5436,"1684045090711"
"client","S1","latency","update",3060,"1684045090721"
"client","S1","latency","update",2690,"1684045090729"
"client","S1","latency","update",2644,"1684045090731"
"client","S1","latency","update",3070,"1684045090734"
"client","S1","latency","update",2754,"1684045090737"
"client","S1","latency","update",6503,"1684045090744"
"client","S1","latency","update",2943,"1684045090747"
"client","S1","latency","update",3404,"1684045090750"
"client","S1","latency","update",2784,"1684045090753"
"client","S1","latency","update",3416,"1684045090756"
"client","S1","latency","update",5297,"1684045090770"
"client","S1","latency","update",3749,"1684045090793"
"client","S1","latency","update",2867,"1684045090802"
"client","S1","latency","update",3194,"1684045090805"
"client","S1","latency","update",3785,"1684045090815"
"client","S1","latency","update",5509,"1684045090824"
"client","S1","latency","update",3205,"1684045090827"
"client","S1","latency","update",2912,"1684045090830"
"client","S1","latency","update",2973,"1684045090833"
"client","S1","latency","update",4345,"1684045090843"
"client","S1","latency","update",4189,"1684045090851"
"client","S1","latency","update",3001,"1684045090863"
"client","S1","latency","update",3250,"1684045090866"
"client","S1","latency","update",3021,"1684045090869"
"client","S1","latency","update",7490,"1684045090880"
"client","S1","latency","update",4160,"1684045090884"
"client","S1","latency","update",2959,"1684045090890"
"client","S1","latency","update",3136,"1684045090894"
"client","S1","latency","update",11713,"1684045090906"
"client","S1","latency","update",3080,"1684045090912"
"client","S1","latency","update",2935,"1684045090915"
"client","S1","latency","update",3058,"1684045090951"
"client","S1","latency","update",3086,"1684045090957"
"client","S1","latency","update",3943,"1684045090961"
"client","S1","latency","update",5275,"1684045090975"
"client","S1","latency","update",3087,"1684045090978"
"client","S1","latency","update",3068,"1684045090982"
"client","S1","latency","update",2991,"1684045090985"
"client","S1","latency","update",4226,"1684045090992"
"client","S1","latency","update",4547,"1684045091004"
"client","S1","latency","update",3204,"1684045091007"
"client","S1","latency","update",3107,"1684045091013"
"client","S1","latency","update",2935,"1684045091016"
"client","S1","latency","update",3118,"1684045091019"
"client","S1","latency","update",2847,"1684045091022"
"client","S1","latency","update",2816,"1684045091029"
"client","S1","latency","update",3155,"1684045091039"
"client","S1","latency","update",2870,"1684045091042"
"client","S1","latency","update",2844,"1684045091052"
"client","S1","latency","update",2558,"1684045091058"
"client","S1","latency","update",5812,"1684045091069"
"client","S1","latency","update",4544,"1684045091084"
"client","S1","latency","update",3097,"1684045091092"
"client","S1","latency","update",4598,"1684045091100"
"client","S1","latency","update",4577,"1684045091104"
"client","S1","latency","update",2837,"1684045091110"
"client","S1","latency","update",6610,"1684045091117"
"client","S1","latency","update",2964,"1684045091120"
"client","S1","latency","update",3085,"1684045091129"
"client","S1","latency","update",2908,"1684045091132"
"client","S1","latency","update",4405,"1684045091143"
"client","S1","latency","update",3044,"1684045091146"
"client","S1","latency","update",2932,"1684045091149"
"client","S1","latency","update",2923,"1684045091152"
"client","S1","latency","update",2913,"1684045091172"
"client","S1","latency","update",3644,"1684045091184"
"client","S1","latency","update",2920,"1684045091187"
"client","S1","latency","update",2954,"1684045091190"
"client","S1","latency","update",2901,"1684045091193"
"client","S1","latency","update",2703,"1684045091195"
"client","S1","latency","update",4953,"1684045091200"
"client","S1","latency","update",2787,"1684045091206"
"client","S1","latency","update",2995,"1684045091212"
"client","S1","latency","update",2940,"1684045091215"
"client","S1","latency","update",2733,"1684045091224"
"client","S1","latency","update",3655,"1684045091228"
"client","S1","latency","update",2921,"1684045091230"
"client","S1","latency","update",2856,"1684045091233"
"client","S1","latency","update",3496,"1684045091240"
"client","S1","latency","update",2929,"1684045091252"
"client","S1","latency","update",2903,"1684045091266"
"client","S1","latency","update",8065,"1684045091283"
"client","S1","latency","update",2937,"1684045091298"
"client","S1","latency","update",2668,"1684045091300"
"client","S1","latency","update",2717,"1684045091303"
"client","S1","latency","update",2771,"1684045091328"
"client","S1","latency","update",2648,"1684045091331"
"client","S1","latency","update",2711,"1684045091333"
"client","S1","latency","update",3280,"1684045091345"
"client","S1","latency","update",3053,"1684045091374"
"client","S1","latency","update",2873,"1684045091377"
"client","S1","latency","update",2761,"1684045091379"
"client","S1","latency","update",4324,"1684045091384"
"client","S1","latency","update",3490,"1684045091393"
"client","S1","latency","update",4931,"1684045091398"
"client","S1","latency","update",2644,"1684045091400"
"client","S1","latency","update",2679,"1684045091403"
"client","S1","latency","update",2594,"1684045091406"
"client","S1","latency","update",2793,"1684045091408"
"client","S1","latency","update",3641,"1684045091423"
"client","S1","latency","update",2889,"1684045091426"
"client","S1","latency","update",4015,"1684045091433"
"client","S1","latency","update",2906,"1684045091436"
"client","S1","latency","update",2908,"1684045091459"
"client","S1","latency","update",3299,"1684045091468"
"client","S1","latency","update",2865,"1684045091477"
"client","S1","latency","update",2892,"1684045091480"
"client","S1","latency","update",2749,"1684045091483"
"client","S1","latency","update",2714,"1684045091485"
"client","S1","latency","update",2774,"1684045091488"
"client","S1","latency","update",4648,"1684045091501"
"client","S1","latency","update",2941,"1684045091504"
"client","S1","latency","update",3151,"1684045091508"
"client","S1","latency","update",6380,"1684045091517"
"client","S1","latency","update",6234,"1684045091523"
"client","S1","latency","update",2789,"1684045091529"
"client","S1","latency","update",2922,"1684045091534"
"client","S1","latency","update",3318,"1684045091541"
"client","S1","latency","update",2995,"1684045091549"
"client","S1","latency","update",3214,"1684045091556"
"client","S1","latency","update",2865,"1684045091558"
"client","S1","latency","update",2988,"1684045091568"
"client","S1","latency","update",2857,"1684045091574"
"client","S1","latency","update",3549,"1684045091578"
"client","S1","latency","update",3478,"1684045091581"
"client","S1","latency","update",2972,"1684045091584"
"client","S1","latency","update",3537,"1684045091588"
"client","S1","latency","update",5445,"1684045091593"
"client","S1","latency","update",3217,"1684045091596"
"client","S1","latency","update",2859,"1684045091605"
"client","S1","latency","update",3056,"1684045091608"
"client","S1","latency","update",3054,"1684045091611"
"client","S1","latency","update",2981,"1684045091614"
"client","S1","latency","update",2865,"1684045091617"
"client","S1","latency","update",3084,"1684045091620"
"client","S1","latency","update",2941,"1684045091623"
"client","S1","latency","update",2977,"1684045091657"
"client","S1","latency","update",2889,"1684045091660"
"client","S1","latency","update",2693,"1684045091666"
"client","S1","latency","update",2769,"1684045091672"
"client","S1","latency","update",2821,"1684045091678"
"client","S1","latency","update",2873,"1684045091681"
"client","S1","latency","update",4488,"1684045091698"
"client","S1","latency","update",4003,"1684045091713"
"client","S1","latency","update",3055,"1684045091719"
"client","S1","latency","update",2886,"1684045091728"
"client","S1","latency","update",2800,"1684045091733"
"client","S1","latency","update",3330,"1684045091746"
"client","S1","latency","update",2777,"1684045091752"
"client","S1","latency","update",2658,"1684045091758"
"client","S1","latency","update",4872,"1684045091762"
"client","S1","latency","update",2859,"1684045091785"
"client","S1","latency","update",7272,"1684045091795"
"client","S1","latency","update-failed",-1,"-1"
"client","S1","latency","insert",-1,"-1"
"client","S1","latency","insert-failed",-1,"-1"
"client","S1","latency","scan",-1,"-1"
"client","S1","latency","scan-failed",-1,"-1"
"client","S1","latency","read-modify-write",-1,"-1"
"client","S1","latency","read-modify-write-failed",-1,"-1"
